,temperature
2020-10-22 04:17:07+00:00,-29.4
2020-10-22 04:27:06+00:00,-29.9
2020-10-22 04:37:06+00:00,-30.3
2020-10-22 04:47:06+00:00,-30.6
2020-10-22 04:57:06+00:00,-30.8
2020-10-22 05:07:06+00:00,-30.9
2020-10-22 05:17:06+00:00,-31.0
2020-10-22 05:27:06+00:00,-31.1
2020-10-22 05:37:06+00:00,-31.3
2020-10-22 05:47:06+00:00,-31.3
2020-10-22 05:57:06+00:00,-31.4
2020-10-22 05:57:07+00:00,-31.4
2020-10-22 06:07:06+00:00,-31.5
2020-10-22 06:17:06+00:00,-31.6
2020-10-22 06:27:06+00:00,-31.5
2020-10-22 06:37:06+00:00,-31.7
2020-10-22 06:47:06+00:00,-31.8
2020-10-22 06:57:06+00:00,-31.7
2020-10-22 07:07:06+00:00,-31.8
2020-10-22 07:17:06+00:00,-31.7
2020-10-22 07:27:06+00:00,-31.9
2020-10-22 07:37:06+00:00,-31.8
2020-10-22 07:47:06+00:00,-32.0
2020-10-22 07:57:06+00:00,-31.9
2020-10-22 08:07:06+00:00,-27.9
2020-10-22 08:17:06+00:00,-20.0
2020-10-22 08:27:06+00:00,-13.9
2020-10-22 08:37:06+00:00,-9.9
2020-10-22 08:47:06+00:00,-20.7
2020-10-22 08:57:06+00:00,-25.9
2020-10-22 09:07:06+00:00,-27.4
2020-10-22 09:17:06+00:00,-28.3
2020-10-22 09:27:06+00:00,-29.0
2020-10-22 09:37:06+00:00,-29.4
2020-10-22 09:47:06+00:00,-29.8
2020-10-22 09:57:06+00:00,-30.2
2020-10-22 10:07:06+00:00,-30.4
2020-10-22 10:17:06+00:00,-30.5
2020-10-22 10:27:07+00:00,-30.6
2020-10-22 10:37:07+00:00,-30.8
2020-10-22 10:47:07+00:00,-30.9
2020-10-22 10:57:07+00:00,-30.9
2020-10-22 11:07:06+00:00,-31.0
2020-10-22 11:17:06+00:00,-31.0
2020-10-22 11:27:06+00:00,-31.0
2020-10-22 11:37:06+00:00,-31.2
2020-10-22 11:47:06+00:00,-31.3
2020-10-22 11:57:06+00:00,-31.0
2020-10-22 12:07:06+00:00,-31.3
2020-10-22 12:17:06+00:00,-31.3
2020-10-22 12:27:06+00:00,-31.4
2020-10-22 12:37:06+00:00,-31.4
2020-10-22 12:47:06+00:00,-31.5
2020-10-22 12:57:06+00:00,-21.3
2020-10-22 13:07:06+00:00,-24.6
2020-10-22 13:17:06+00:00,-23.6
2020-10-22 13:27:06+00:00,-22.8
2020-10-22 13:37:06+00:00,-22.1
2020-10-22 13:47:07+00:00,-21.3
2020-10-22 13:57:06+00:00,-20.6
2020-10-22 14:07:06+00:00,-19.8
2020-10-22 14:17:06+00:00,-19.2
2020-10-22 14:27:06+00:00,-18.6
2020-10-22 14:37:06+00:00,-20.5
2020-10-22 14:47:06+00:00,-17.4
2020-10-22 14:57:06+00:00,-16.9
2020-10-22 15:07:06+00:00,-16.3
2020-10-22 15:17:06+00:00,-15.8
2020-10-22 15:27:07+00:00,-15.4
2020-10-22 15:37:07+00:00,-14.8
2020-10-22 15:47:07+00:00,-14.2
2020-10-22 15:57:07+00:00,-13.9
2020-10-22 16:07:06+00:00,-13.4
2020-10-22 16:17:06+00:00,-13.0
2020-10-22 16:27:07+00:00,-12.6
2020-10-22 16:37:07+00:00,-14.5
2020-10-22 16:47:07+00:00,-13.2
2020-10-22 16:57:07+00:00,-15.2
2020-10-22 17:07:07+00:00,-13.3
2020-10-22 17:17:07+00:00,-15.0
2020-10-22 17:27:06+00:00,-13.3
2020-10-22 17:37:06+00:00,-14.3
2020-10-22 17:47:06+00:00,-13.4
2020-10-22 17:57:06+00:00,-13.8
2020-10-22 18:07:06+00:00,-16.0
2020-10-22 18:17:06+00:00,-13.2
2020-10-22 18:27:06+00:00,-14.0
2020-10-22 18:37:06+00:00,-15.9
2020-10-22 18:47:06+00:00,-13.2
2020-10-22 18:57:06+00:00,-13.7
2020-10-22 19:07:06+00:00,-14.6
2020-10-22 19:17:06+00:00,-16.2
2020-10-22 19:27:06+00:00,-13.3
2020-10-22 19:37:06+00:00,-13.7
2020-10-22 19:47:06+00:00,-14.5
2020-10-22 19:57:06+00:00,-16.6
2020-10-22 20:07:06+00:00,-13.8
2020-10-22 20:17:06+00:00,-13.5
2020-10-22 20:27:06+00:00,-13.8
2020-10-22 20:37:06+00:00,-14.4
2020-10-22 20:47:06+00:00,-16.0
2020-10-22 20:57:06+00:00,-15.3
2020-10-22 21:07:06+00:00,-13.3
2020-10-22 21:17:06+00:00,-13.8
2020-10-22 21:27:07+00:00,-7.5
2020-10-22 21:37:06+00:00,-2.7
2020-10-22 21:47:06+00:00,-9.7
2020-10-22 21:57:06+00:00,-15.9
2020-10-22 22:07:06+00:00,-18.4
2020-10-22 22:17:06+00:00,-19.8
2020-10-22 22:27:07+00:00,-21.2
2020-10-22 22:37:07+00:00,-22.3
2020-10-22 22:47:07+00:00,-17.5
2020-10-22 22:57:07+00:00,-15.8
2020-10-22 23:07:07+00:00,-14.6
2020-10-22 23:17:07+00:00,-13.6
2020-10-22 23:27:06+00:00,-12.8
2020-10-22 23:37:06+00:00,-16.3
2020-10-22 23:47:06+00:00,-12.9
2020-10-22 23:57:06+00:00,-13.5
2020-10-23 00:07:06+00:00,-14.1
2020-10-23 00:17:06+00:00,-15.8
2020-10-23 00:27:07+00:00,-14.4
2020-10-23 00:37:07+00:00,-13.1
2020-10-23 00:47:07+00:00,-13.5
2020-10-23 00:57:07+00:00,-13.9
2020-10-23 01:07:07+00:00,-14.7
2020-10-23 01:17:07+00:00,-16.2
2020-10-23 01:48:19+00:00,-12.9
2020-10-23 01:58:19+00:00,-13.5
2020-10-23 02:08:19+00:00,-14.0
2020-10-23 02:18:19+00:00,-14.9
2020-10-23 02:28:19+00:00,-16.3
2020-10-23 02:38:19+00:00,-14.6
2020-10-23 02:48:19+00:00,-13.0
2020-10-23 02:58:19+00:00,-13.3
2020-10-23 03:08:19+00:00,-13.6
2020-10-23 03:18:19+00:00,-11.7
2020-10-23 03:28:19+00:00,-5.6
2020-10-23 03:38:19+00:00,-1.4
2020-10-23 03:48:19+00:00,-10.1
2020-10-23 03:58:19+00:00,-15.4
2020-10-23 04:08:19+00:00,-17.8
2020-10-23 04:18:19+00:00,-19.5
2020-10-23 04:28:20+00:00,-20.8
2020-10-23 04:38:19+00:00,-19.5
2020-10-23 04:48:19+00:00,-16.4
2020-10-23 04:58:19+00:00,-14.9
2020-10-23 05:08:19+00:00,-13.8
2020-10-23 05:18:19+00:00,-12.9
2020-10-23 05:28:20+00:00,-16.2
2020-10-23 05:38:20+00:00,-13.2
2020-10-23 05:48:20+00:00,-13.1
2020-10-23 05:58:20+00:00,-13.4
2020-10-23 06:08:20+00:00,-13.9
2020-10-23 06:18:20+00:00,-14.7
2020-10-23 06:28:19+00:00,-16.1
2020-10-23 06:38:19+00:00,-14.6
2020-10-23 06:48:19+00:00,-13.0
2020-10-23 06:58:19+00:00,-13.1
2020-10-23 07:08:19+00:00,-13.4
2020-10-23 07:18:19+00:00,-14.1
2020-10-23 07:28:19+00:00,-14.3
2020-10-23 07:38:19+00:00,-15.5
2020-10-23 07:48:19+00:00,-15.5
2020-10-23 07:58:19+00:00,-13.4
2020-10-23 08:08:19+00:00,-10.7
2020-10-23 08:18:19+00:00,-4.4
2020-10-23 08:28:19+00:00,-1.1
2020-10-23 08:38:20+00:00,1.2
2020-10-23 08:48:19+00:00,-9.1
2020-10-23 08:58:19+00:00,-14.5
2020-10-23 09:08:19+00:00,-17.0
2020-10-23 09:18:19+00:00,-18.5
2020-10-23 09:28:20+00:00,-19.8
2020-10-23 09:38:20+00:00,-20.9
2020-10-23 09:48:20+00:00,-16.8
2020-10-23 09:58:20+00:00,-14.8
2020-10-23 10:08:20+00:00,-13.5
2020-10-23 10:18:20+00:00,-12.4
2020-10-23 10:28:20+00:00,-13.2
2020-10-23 10:38:20+00:00,-13.5
2020-10-23 10:48:20+00:00,-13.9
2020-10-23 10:58:20+00:00,-14.3
2020-10-23 11:08:20+00:00,-14.7
2020-10-23 11:18:20+00:00,-15.3
2020-10-23 11:28:20+00:00,-16.1
2020-10-23 11:38:20+00:00,-15.7
2020-10-23 11:48:20+00:00,-14.8
2020-10-23 11:58:20+00:00,-13.4
2020-10-23 12:08:20+00:00,-12.9
2020-10-23 12:18:20+00:00,-13.0
2020-10-23 12:28:19+00:00,-13.1
2020-10-23 12:38:19+00:00,-13.1
2020-10-23 12:48:19+00:00,-16.1
2020-10-23 12:58:19+00:00,-14.0
2020-10-23 13:08:19+00:00,-15.8
2020-10-23 13:18:19+00:00,-14.0
2020-10-23 13:28:19+00:00,-13.0
2020-10-23 13:38:19+00:00,-13.2
2020-10-23 13:48:19+00:00,-13.6
2020-10-23 13:58:19+00:00,-14.3
2020-10-23 14:08:19+00:00,-15.2
2020-10-23 14:18:19+00:00,-16.0
2020-10-23 14:28:19+00:00,-14.5
2020-10-23 14:38:19+00:00,-12.8
2020-10-23 14:48:19+00:00,-13.2
2020-10-23 14:58:19+00:00,-13.8
2020-10-23 15:08:19+00:00,-14.1
2020-10-23 15:18:19+00:00,-14.4
2020-10-23 15:28:19+00:00,-14.8
2020-10-23 15:38:19+00:00,-15.7
2020-10-23 15:48:19+00:00,-16.0
2020-10-23 15:58:19+00:00,-15.6
2020-10-23 16:08:19+00:00,-14.9
2020-10-23 16:18:19+00:00,-13.7
2020-10-23 16:28:20+00:00,-12.9
2020-10-23 16:38:20+00:00,-12.9
2020-10-23 16:48:20+00:00,-13.0
2020-10-23 16:58:20+00:00,-13.1
2020-10-23 17:08:20+00:00,-13.2
2020-10-23 17:18:20+00:00,-13.3
2020-10-23 17:28:19+00:00,-13.5
2020-10-23 17:38:19+00:00,-13.7
2020-10-23 17:48:19+00:00,-13.9
2020-10-23 17:58:19+00:00,-14.1
2020-10-23 18:08:19+00:00,-14.3
2020-10-23 18:18:19+00:00,-14.6
2020-10-23 18:28:19+00:00,-14.8
2020-10-23 18:28:20+00:00,-14.8
2020-10-23 18:38:19+00:00,-15.2
2020-10-23 18:48:19+00:00,-15.7
2020-10-23 18:58:19+00:00,-16.1
2020-10-23 19:08:19+00:00,-15.7
2020-10-23 19:18:19+00:00,-15.9
2020-10-23 19:28:20+00:00,-16.0
2020-10-23 19:38:20+00:00,-15.9
2020-10-23 19:48:20+00:00,-15.6
2020-10-23 19:58:20+00:00,-15.3
2020-10-23 20:08:19+00:00,-15.0
2020-10-23 20:18:19+00:00,-14.5
2020-10-23 20:28:20+00:00,-14.3
2020-10-23 20:38:20+00:00,-13.8
2020-10-23 20:48:20+00:00,-13.0
2020-10-23 20:58:20+00:00,-12.9
2020-10-23 21:08:20+00:00,-13.0
2020-10-23 21:18:19+00:00,-13.1
2020-10-23 21:28:20+00:00,-7.5
2020-10-23 21:38:20+00:00,-2.3
2020-10-23 21:48:20+00:00,-10.5
2020-10-23 21:58:20+00:00,-15.6
2020-10-23 22:08:20+00:00,-18.0
2020-10-23 22:18:20+00:00,-19.6
2020-10-23 22:28:20+00:00,-21.0
2020-10-23 22:38:20+00:00,-22.0
2020-10-23 22:48:20+00:00,-23.0
2020-10-23 22:58:20+00:00,-23.9
2020-10-23 23:08:20+00:00,-24.5
2020-10-23 23:18:20+00:00,-25.3
2020-10-23 23:28:20+00:00,-25.9
2020-10-23 23:38:20+00:00,-26.4
2020-10-23 23:48:20+00:00,-26.5
2020-10-23 23:58:20+00:00,-27.0
2020-10-24 00:08:20+00:00,-27.4
2020-10-24 00:18:20+00:00,-27.6
2020-10-24 00:28:19+00:00,-27.9
2020-10-24 00:38:19+00:00,-28.2
2020-10-24 00:48:19+00:00,-28.4
2020-10-24 00:58:19+00:00,-28.6
2020-10-24 01:08:19+00:00,-28.9
2020-10-24 01:18:19+00:00,-29.1
2020-10-24 01:28:19+00:00,-29.4
2020-10-24 01:38:19+00:00,-29.6
2020-10-24 01:48:19+00:00,-29.7
2020-10-24 01:58:19+00:00,-29.9
2020-10-24 02:08:19+00:00,-30.1
2020-10-24 02:18:19+00:00,-30.1
2020-10-24 02:28:19+00:00,-30.2
2020-10-24 02:38:19+00:00,-30.2
2020-10-24 02:48:19+00:00,-30.4
2020-10-24 02:58:19+00:00,-30.5
2020-10-24 03:08:19+00:00,-30.6
2020-10-24 03:18:19+00:00,-27.4
2020-10-24 03:28:19+00:00,-19.7
2020-10-24 03:38:19+00:00,-13.2
2020-10-24 03:48:19+00:00,-21.7
2020-10-24 03:58:19+00:00,-25.9
2020-10-24 04:08:19+00:00,-27.3
2020-10-24 04:18:19+00:00,-28.2
2020-10-24 04:28:19+00:00,-29.0
2020-10-24 04:38:19+00:00,-29.4
2020-10-24 04:48:19+00:00,-29.9
2020-10-24 04:58:19+00:00,-30.2
2020-10-24 05:08:19+00:00,-30.4
2020-10-24 05:18:19+00:00,-30.7
2020-10-24 05:28:19+00:00,-30.8
2020-10-24 05:38:19+00:00,-31.0
2020-10-24 05:48:19+00:00,-31.2
2020-10-24 05:58:19+00:00,-31.4
2020-10-24 06:08:19+00:00,-31.4
2020-10-24 06:18:19+00:00,-31.6
2020-10-24 06:28:19+00:00,-31.7
2020-10-24 06:38:19+00:00,-31.8
2020-10-24 06:48:19+00:00,-31.9
2020-10-24 06:58:19+00:00,-32.0
2020-10-24 07:08:19+00:00,-32.0
2020-10-24 07:18:20+00:00,-32.2
2020-10-24 07:28:20+00:00,-32.3
2020-10-24 07:38:20+00:00,-32.3
2020-10-24 07:48:20+00:00,-32.4
2020-10-24 07:58:20+00:00,-32.4
2020-10-24 08:08:20+00:00,-27.4
2020-10-24 08:18:19+00:00,-19.4
2020-10-24 08:28:19+00:00,-13.6
2020-10-24 08:38:19+00:00,-9.6
2020-10-24 08:48:19+00:00,-22.0
2020-10-24 08:58:19+00:00,-26.2
2020-10-24 09:08:19+00:00,-27.6
2020-10-24 09:18:20+00:00,-28.7
2020-10-24 09:28:20+00:00,-29.5
2020-10-24 09:38:20+00:00,-29.9
2020-10-24 09:48:20+00:00,-30.5
2020-10-24 09:58:20+00:00,-30.8
2020-10-24 10:08:20+00:00,-31.0
2020-10-24 10:18:19+00:00,-31.2
2020-10-24 10:28:19+00:00,-31.3
2020-10-24 10:38:19+00:00,-31.5
2020-10-24 10:48:19+00:00,-31.6
2020-10-24 10:58:19+00:00,-31.7
2020-10-24 11:08:19+00:00,-31.8
2020-10-24 11:18:20+00:00,-32.0
2020-10-24 11:28:20+00:00,-29.2
2020-10-24 11:38:20+00:00,-30.5
2020-10-24 11:48:20+00:00,-31.1
2020-10-24 11:58:20+00:00,-31.4
2020-10-24 12:08:20+00:00,-31.6
2020-10-24 12:18:19+00:00,-31.8
2020-10-24 12:28:19+00:00,-32.0
2020-10-24 12:38:19+00:00,-32.1
2020-10-24 12:48:19+00:00,-32.2
2020-10-24 12:58:19+00:00,-32.2
2020-10-24 13:08:19+00:00,-32.3
2020-10-24 13:18:20+00:00,-32.4
2020-10-24 13:28:20+00:00,-31.5
2020-10-24 13:38:20+00:00,-31.9
2020-10-24 13:48:20+00:00,-32.0
2020-10-24 13:58:20+00:00,-32.1
2020-10-24 14:08:20+00:00,-32.2
2020-10-24 14:18:20+00:00,-32.4
2020-10-24 14:28:20+00:00,-32.4
2020-10-24 14:38:20+00:00,-32.9
2020-10-24 14:48:20+00:00,-33.1
2020-10-24 14:58:19+00:00,-33.3
2020-10-24 15:08:19+00:00,-33.3
2020-10-24 15:18:20+00:00,-33.2
2020-10-24 15:28:20+00:00,-28.9
2020-10-24 15:38:20+00:00,-31.0
2020-10-24 15:48:20+00:00,-29.4
2020-10-24 15:58:20+00:00,-31.2
2020-10-24 16:08:20+00:00,-31.4
2020-10-24 16:18:20+00:00,-31.7
2020-10-24 16:28:20+00:00,-31.7
2020-10-24 16:38:20+00:00,-31.8
2020-10-24 16:48:19+00:00,-32.0
2020-10-24 16:58:19+00:00,-31.9
2020-10-24 17:08:19+00:00,-32.0
2020-10-24 17:18:20+00:00,-32.0
2020-10-24 17:28:20+00:00,-32.2
2020-10-24 17:38:20+00:00,-32.1
2020-10-24 17:48:20+00:00,-32.1
2020-10-24 17:58:20+00:00,-32.1
2020-10-24 18:08:20+00:00,-32.2
2020-10-24 18:18:20+00:00,-32.1
2020-10-24 18:28:20+00:00,-32.2
2020-10-24 18:38:20+00:00,-32.3
2020-10-24 18:48:20+00:00,-32.3
2020-10-24 18:58:20+00:00,-32.3
2020-10-24 19:08:20+00:00,-32.4
2020-10-24 19:18:19+00:00,-32.4
2020-10-24 19:28:19+00:00,-32.4
2020-10-24 19:38:19+00:00,-32.3
2020-10-24 19:48:19+00:00,-32.5
2020-10-24 19:58:19+00:00,-32.4
2020-10-24 20:08:19+00:00,-32.4
2020-10-24 20:18:20+00:00,-32.4
2020-10-24 20:28:20+00:00,-32.3
2020-10-24 20:38:20+00:00,-32.5
2020-10-24 20:48:20+00:00,-32.4
2020-10-24 20:58:20+00:00,-32.4
2020-10-24 21:08:20+00:00,-32.5
2020-10-24 21:18:19+00:00,-29.6
2020-10-24 21:28:19+00:00,-22.8
2020-10-24 21:38:19+00:00,-16.3
2020-10-24 21:48:19+00:00,-24.3
2020-10-24 21:58:19+00:00,-28.0
2020-10-24 22:08:19+00:00,-29.3
2020-10-24 22:18:20+00:00,-30.1
2020-10-24 22:28:20+00:00,-30.5
2020-10-24 22:38:20+00:00,-30.9
2020-10-24 22:48:20+00:00,-31.2
2020-10-24 22:58:20+00:00,-32.3
2020-10-24 23:08:20+00:00,-31.7
2020-10-24 23:18:20+00:00,-31.7
2020-10-24 23:28:20+00:00,-32.0
2020-10-24 23:38:20+00:00,-32.1
2020-10-24 23:48:20+00:00,-32.1
2020-10-24 23:58:20+00:00,-32.1
2020-10-25 00:08:20+00:00,-32.3
2020-10-25 00:18:20+00:00,-32.3
2020-10-25 00:28:20+00:00,-32.5
2020-10-25 00:38:20+00:00,-32.4
2020-10-25 00:48:20+00:00,-32.6
2020-10-25 00:58:20+00:00,-32.5
2020-10-25 01:08:20+00:00,-32.8
2020-10-25 01:18:19+00:00,-32.7
2020-10-25 01:28:19+00:00,-32.8
2020-10-25 01:38:19+00:00,-32.8
2020-10-25 01:48:19+00:00,-32.9
2020-10-25 01:58:19+00:00,-32.8
2020-10-25 02:08:19+00:00,-32.8
2020-10-25 02:18:19+00:00,-32.9
2020-10-25 02:18:20+00:00,-32.9
2020-10-25 02:28:19+00:00,-33.0
2020-10-25 02:38:19+00:00,-33.0
2020-10-25 02:48:19+00:00,-33.0
2020-10-25 02:58:19+00:00,-33.0
2020-10-25 03:08:19+00:00,-33.0
2020-10-25 03:18:20+00:00,-30.0
2020-10-25 03:28:20+00:00,-23.1
2020-10-25 03:38:20+00:00,-16.3
2020-10-25 03:48:19+00:00,-24.5
2020-10-25 03:58:19+00:00,-28.5
2020-10-25 04:08:19+00:00,-29.6
2020-10-25 04:18:20+00:00,-30.4
2020-10-25 04:28:20+00:00,-30.9
2020-10-25 04:38:20+00:00,-31.2
2020-10-25 04:48:20+00:00,-31.6
2020-10-25 04:58:20+00:00,-31.8
2020-10-25 05:08:20+00:00,-32.0
2020-10-25 05:18:20+00:00,-32.3
2020-10-25 05:28:20+00:00,-32.4
2020-10-25 05:38:20+00:00,-32.4
2020-10-25 05:48:20+00:00,-32.6
2020-10-25 05:58:20+00:00,-32.7
2020-10-25 06:08:20+00:00,-32.8
2020-10-25 06:18:20+00:00,-32.8
2020-10-25 06:28:20+00:00,-33.0
2020-10-25 06:38:20+00:00,-33.0
2020-10-25 06:48:20+00:00,-33.1
2020-10-25 06:58:20+00:00,-33.2
2020-10-25 07:08:20+00:00,-33.1
2020-10-25 07:18:19+00:00,-33.3
2020-10-25 07:28:19+00:00,-33.2
2020-10-25 07:38:19+00:00,-33.4
2020-10-25 07:48:19+00:00,-33.2
2020-10-25 07:58:19+00:00,-33.3
2020-10-25 08:08:19+00:00,-28.4
2020-10-25 08:18:19+00:00,-21.0
2020-10-25 08:28:19+00:00,-14.9
2020-10-25 08:38:19+00:00,-10.5
2020-10-25 08:48:19+00:00,-23.3
2020-10-25 08:58:19+00:00,-27.2
2020-10-25 09:08:19+00:00,-28.6
2020-10-25 09:18:19+00:00,-29.4
2020-10-25 09:28:19+00:00,-30.2
2020-10-25 09:38:19+00:00,-30.7
2020-10-25 09:48:19+00:00,-31.0
2020-10-25 09:58:19+00:00,-31.3
2020-10-25 10:08:19+00:00,-31.5
2020-10-25 10:18:19+00:00,-31.8
2020-10-25 10:28:20+00:00,-31.9
2020-10-25 10:38:20+00:00,-31.9
2020-10-25 10:48:20+00:00,-32.1
2020-10-25 10:58:20+00:00,-32.2
2020-10-25 11:08:20+00:00,-32.2
2020-10-25 11:18:20+00:00,-32.5
2020-10-25 11:28:20+00:00,-32.4
2020-10-25 11:38:20+00:00,-32.5
2020-10-25 11:48:20+00:00,-32.6
2020-10-25 11:58:20+00:00,-32.5
2020-10-25 12:08:20+00:00,-32.5
2020-10-25 12:18:20+00:00,-32.6
2020-10-25 12:28:20+00:00,-32.7
2020-10-25 12:38:20+00:00,-32.7
2020-10-25 12:48:20+00:00,-32.9
2020-10-25 12:58:20+00:00,-32.9
2020-10-25 13:08:20+00:00,-32.9
2020-10-25 13:18:20+00:00,-32.9
2020-10-25 13:28:20+00:00,-30.7
2020-10-25 13:38:20+00:00,-32.2
2020-10-25 13:48:20+00:00,-32.4
